0,1,2,3,4,5,6,7,8,9,10,11,12,label
-436.17126,73.46737,15.352704,12.594454,15.738398,3.391043,-16.844786,4.123825,-17.508812,-0.8718249,-13.741135,1.7290887,0.4196626,disgust
-476.58118,73.96115,18.273626,13.796012,9.765817,13.091492,-13.58256,9.185277,-19.282368,3.5759904,-13.097305,3.411989,-6.0656314,disgust
-462.19034,94.563644,29.319408,11.8590555,-3.41413,4.2860374,-13.554425,4.3945208,-18.10816,0.31515568,-10.542055,-0.81427324,-4.2258534,disgust
-481.8856,100.45908,37.68407,5.029091,-0.9683397,1.5324663,-15.25056,7.668392,-26.0613,3.3419807,-10.830425,-1.9521837,-6.1724105,disgust
-463.8052,88.308815,19.683813,7.5155706,-0.6786765,11.915117,-11.619615,7.431658,-22.352228,5.033971,-17.97426,7.1880717,-6.156306,disgust
-462.3111,94.40107,15.577953,4.5128126,-2.9268787,10.7034445,-10.366265,11.5277405,-19.645706,8.377634,-15.091218,5.094453,-8.67761,disgust
-460.06473,109.6447,27.163197,-4.33371,2.1331809,21.410927,-13.38026,-1.3952202,-19.456131,-0.4244534,-11.989014,-3.7398386,-5.741306,disgust
-461.6517,86.693954,7.307355,-0.16872436,7.5625415,9.543834,-16.425646,6.8631186,-13.594044,4.917724,-8.904811,2.479963,-3.1603832,disgust
-480.11316,88.23168,19.8765,4.284069,-8.542269,5.5825224,-10.713253,9.743542,-23.20371,7.748008,-11.693782,1.8535408,-3.9436016,disgust
-467.5565,74.751976,12.012044,13.366862,11.864317,7.114054,-19.484167,13.933821,-23.098278,0.34266672,-12.786435,1.6951458,-0.57074416,disgust
-428.04932,93.883286,8.032427,-5.0708485,-4.0957274,10.379746,-13.177865,6.034954,-18.14671,8.112258,-13.631745,10.39938,-8.50623,disgust
-474.61902,68.09246,10.754107,16.506414,11.244112,6.5895786,-17.405191,10.897391,-19.26159,0.69875544,-13.832748,4.054993,-2.2421734,disgust
-457.82822,79.78522,4.222192,6.5363584,6.869772,10.126251,-22.618752,3.1218648,-21.545223,12.159775,-20.86312,8.083631,-4.4763246,disgust
-434.88446,91.73186,4.9199257,4.313498,0.4333027,10.101671,-12.473593,5.933426,-12.991541,0.97165424,-7.113796,1.3959529,-1.114461,disgust
-442.79196,85.391464,1.505691,-0.08864635,6.2605667,12.62757,-12.647605,6.5019403,-16.49139,10.259712,-14.394407,4.5950174,-7.6010637,disgust
-459.85754,66.67923,-3.5163476,7.987816,9.3670025,3.4715276,-19.104101,7.5478253,-12.657976,6.368048,-11.30887,7.381576,-0.59118724,disgust
-474.2259,51.889668,9.263821,23.39791,7.464724,8.628408,-9.92992,8.158695,-17.967323,4.6840568,-16.580692,5.4772844,-4.6636167,disgust
-444.7746,54.715023,13.325953,23.182846,8.897826,6.302915,-16.26241,10.883226,-22.487638,6.4473267,-16.560816,4.654814,-5.846154,disgust
-449.577,87.105865,19.683762,14.563094,-0.35568,10.630248,-18.675592,8.138941,-22.190727,2.7601836,-10.859438,1.7524289,-4.9880214,disgust
-468.72583,90.19775,29.015306,9.109222,-3.1360087,1.2317513,-8.044987,3.365265,-16.519197,1.6577846,-11.616886,4.143891,-9.895762,disgust
-461.42743,89.804855,9.866475,3.4016356,6.330132,7.988199,-17.291178,11.002507,-18.272661,8.218304,-13.272278,5.0382237,-5.9607005,disgust
-459.2372,69.303505,12.115758,18.939835,14.517626,4.6208115,-13.014379,7.3860483,-14.88006,1.9857002,-12.87175,2.8925946,-4.693428,disgust
-472.57654,81.18502,9.514108,13.870965,10.136387,6.041615,-18.68708,8.822168,-17.73036,4.90702,-13.702601,5.66262,-5.3678,disgust
-460.87943,84.371956,16.266315,2.4171457,8.191513,10.086238,-19.19849,9.915621,-20.633688,6.641973,-8.265263,3.5992584,-4.1270285,disgust
-491.47684,71.83812,18.245443,19.261936,12.558488,10.374602,-13.466778,9.73208,-19.128378,2.6236713,-21.03632,5.3132534,-5.005986,disgust
-461.51834,93.38504,14.755585,2.8470297,3.8671637,15.055335,-12.543864,8.259485,-19.338417,-0.50021297,-5.7449765,-3.3481934,-4.9863343,disgust
-467.23862,67.20466,7.368599,11.589867,9.382396,6.8299675,-15.40979,4.1182027,-19.844442,4.7235827,-15.34418,4.816415,1.2346488,disgust
-449.70483,64.92365,13.183753,18.027197,11.249844,5.1133337,-15.324792,6.497683,-15.615678,4.9884825,-12.087242,4.03451,-2.952051,disgust
-417.1129,89.942986,11.645536,6.8747253,0.60506874,7.8086443,-16.454576,8.937957,-18.632864,6.0640163,-14.001092,4.668288,-8.148527,disgust
-481.71255,91.21466,15.888064,3.3691268,-0.9606968,7.7426896,-9.039641,9.085331,-18.769394,3.9872558,-13.533137,5.8072267,-5.141183,disgust
-496.1576,90.49657,27.278486,7.520913,-8.089588,7.8010216,-8.968616,10.236536,-17.84324,3.9826567,-11.15521,1.1908991,-2.523038,disgust
-462.09872,94.87848,28.136578,8.419826,-3.6179857,9.060552,-9.6703,0.26764974,-17.901499,1.6730875,-8.302987,-0.22793359,-3.6048553,disgust
-443.80316,75.87582,11.843881,3.9243243,3.1400182,0.24704601,-17.04455,6.5384326,-24.597261,7.7742443,-17.996773,7.8648677,-7.246569,disgust
-471.93283,96.386665,25.924837,3.2371874,-9.15886,3.7402785,-15.359939,11.294046,-16.847113,3.092737,-3.7813215,-1.3968809,-3.681525,disgust
-465.9328,88.49286,11.566996,-8.189583,-1.5475123,10.112085,-10.537412,10.30079,-17.423662,7.87643,-15.372124,7.979741,-4.353038,disgust
-432.2725,78.68247,-4.253362,-3.403125,6.50039,12.488334,-22.637611,6.240382,-17.399647,5.793611,-7.593764,1.0078305,-4.5142064,disgust
-448.2438,75.43146,10.067954,8.618775,7.926287,5.689518,-22.342823,5.6971583,-23.8074,9.319228,-20.198923,8.983288,-3.4890676,disgust
-382.08667,84.58091,7.2030144,-0.48762622,0.30525953,6.989048,-15.028121,11.352912,-20.5106,10.64361,-12.666511,6.4727926,-8.509293,disgust
-468.5412,77.5164,25.864048,-0.34324807,10.410421,7.4511566,-9.68149,8.99043,-21.326584,1.076246,-17.765837,6.8156443,-3.692987,disgust
-479.5464,100.36699,5.368073,0.046792347,5.2367263,14.125144,-17.197412,9.29671,-16.202766,2.672921,-6.7871094,0.11732368,-2.5475178,disgust
-442.61887,80.40278,-1.1355926,0.788469,6.883011,5.1944394,-14.970215,8.040814,-13.38254,10.007702,-16.251379,6.845162,-7.7740817,disgust
-469.67294,67.15364,9.361703,17.508705,11.799363,9.36153,-17.797337,6.391641,-15.09232,1.9877193,-17.237915,3.5244997,-3.3935082,disgust
-433.6402,89.42133,24.822006,-0.5664597,0.7457846,19.876398,-6.841019,0.06281349,-18.550453,-1.7752904,-12.884384,1.4082849,-7.7067976,disgust
-452.916,77.16397,3.7001963,12.640277,5.5422316,6.4006276,-16.209938,2.9171114,-17.171562,9.633609,-14.41129,4.590902,-5.476978,disgust
-456.71368,69.191956,15.360493,20.581768,7.4947653,13.304005,-18.180046,12.124526,-20.439003,4.76261,-19.71973,0.6940079,-6.3824897,disgust
-485.5922,108.654175,32.96348,6.9035907,-6.2778397,0.22198322,-11.976846,4.104464,-25.559736,4.133996,-12.25979,-1.2874297,-6.8615646,disgust
-411.30942,84.709526,13.378724,3.148319,10.407568,8.858023,-16.784979,-0.13959643,-21.0545,0.52949315,-14.048393,0.43645093,-7.7869234,disgust
-464.729,83.11588,20.394896,10.405107,4.8402877,17.587189,-14.875568,0.3647232,-24.326714,-0.82170224,-14.336484,2.4410229,-2.9531996,disgust
-426.8378,87.28094,18.063837,2.2547104,5.066836,14.248761,-13.942933,4.876584,-17.831533,0.30678034,-10.681611,-0.99976027,-8.641535,disgust
-396.13443,95.96258,-12.642857,-5.4689827,-1.7739377,9.91077,-17.955133,8.995494,-13.410632,9.70296,-12.459369,4.3064466,-7.234076,disgust
-451.83188,88.18933,20.835602,-0.12734598,-15.94315,-5.473681,-14.552531,11.141993,-19.259544,10.905426,-9.437084,7.7841225,-7.0402765,disgust
-438.01743,92.14115,-8.754336,2.1599224,1.3324856,13.992659,-23.789083,11.18174,-14.718196,3.7096102,-11.205661,0.58361775,-3.4350955,disgust
-456.5213,80.13766,8.341719,12.930014,5.622302,1.6150488,-17.20351,6.8698006,-17.853771,1.7693064,-15.154332,3.2738976,-3.1594455,disgust
-414.71964,90.32783,-13.076865,-8.457829,1.9725199,3.5217562,-15.232956,10.735595,-17.278877,13.923603,-16.102236,6.3682866,-6.535026,disgust
-442.21198,71.065994,5.8150263,15.665714,4.837088,0.9350175,-20.094492,8.110351,-19.001837,3.5935445,-19.90258,4.0335603,-1.6272824,disgust
-407.0179,99.435036,0.8302002,-8.543889,1.3631829,7.332765,-14.873626,-3.4104862,-20.121225,4.6368823,-13.606369,8.451806,-6.1737685,disgust
-390.58426,79.585464,5.5445757,8.28165,9.345861,2.2260873,-22.17343,2.720885,-16.063171,2.109554,-15.17018,3.9050918,-6.4078364,disgust
-458.36032,96.166695,26.202082,8.617856,-13.51237,-10.175884,-14.405746,3.9226632,-23.291403,8.304638,-9.494342,2.490477,-5.887629,disgust
-446.55353,108.21158,31.533354,6.059232,-11.566234,-0.04389099,-15.207942,4.6450615,-28.060715,-2.200195,-6.454309,-0.5054223,-5.7798038,disgust
-440.06235,124.08409,18.242573,-20.028946,-8.052546,15.581507,-13.76917,-1.8004674,-21.057867,3.5264478,-14.99284,1.1483127,-4.4903374,disgust
-451.10947,86.16845,-2.6092558,2.7298133,-3.4249907,10.659843,-12.459082,11.477175,-17.273455,9.327568,-13.312665,8.452562,-5.5325885,disgust
-465.17032,94.57009,20.979528,11.7754545,2.762556,9.0739765,-17.67531,6.8437934,-23.856686,1.2266037,-12.268358,1.4919217,-3.293628,disgust
-448.21497,103.67019,14.178291,-5.921011,-3.852203,16.60474,-14.941846,1.1268177,-22.276855,6.6619306,-10.814454,4.4999967,-3.8207936,disgust
-439.1804,91.20146,20.587141,7.572272,-0.7907922,2.4632866,-12.709396,8.673626,-23.874966,6.3700294,-18.631563,-1.2738205,-7.71734,disgust
-434.91943,74.97998,6.991853,11.957327,5.9813824,5.9555035,-12.775998,4.182066,-20.477364,4.5413895,-13.497624,3.411035,-6.273457,disgust
-433.13803,81.96428,11.705234,6.5412154,4.6140795,8.790482,-13.099035,2.453291,-20.291706,2.269111,-12.570779,4.174498,-6.0358553,disgust
-432.138,71.37097,15.175927,16.860918,4.7281647,11.761369,-13.66064,2.6003282,-23.645311,4.5683064,-20.07411,1.0091922,-6.091116,disgust
-483.01553,76.411,29.845797,24.174011,3.3063538,10.203682,-12.271573,8.385023,-22.73008,-1.8850429,-12.742756,0.24537192,-5.704151,disgust
-484.6173,65.77396,15.27125,19.502243,11.01164,9.232856,-11.700356,7.7053957,-18.85627,3.1676753,-16.143593,7.1920266,-5.2725663,disgust
-462.93817,84.696625,13.639326,12.140783,8.4253435,4.7733736,-19.915148,6.965325,-21.650509,3.781156,-18.530104,8.42173,-5.4477596,disgust
-456.7251,77.12372,-0.44178507,16.56579,10.1300535,1.3909504,-15.764799,3.928204,-15.334014,8.560582,-21.035076,11.349313,-4.1295114,disgust
-465.52014,77.086975,6.0803266,8.152005,1.8949429,3.3239648,-10.183392,2.7941706,-18.169973,3.6206925,-13.885545,4.0534425,0.21128865,disgust
-459.8607,88.99379,18.313328,15.582535,4.4898343,9.580433,-17.858742,8.738825,-21.93518,1.1741112,-14.918115,1.9163595,-4.7851295,disgust
-455.22562,85.2363,12.474457,7.011062,5.4215093,11.0795965,-18.031626,8.513921,-22.255407,0.9095181,-10.251655,6.323697,-5.8028393,disgust
-483.8931,106.61658,19.15653,-3.0352676,-2.7389982,16.239832,-10.722436,9.558665,-23.108274,0.9380093,-11.798543,0.372025,-5.592225,disgust
-435.63205,89.32214,22.106674,16.840994,11.9236765,3.9315128,-15.129753,2.457364,-21.636934,-2.133564,-14.307181,1.0136731,-8.393739,disgust
-459.72348,105.75002,24.623257,-0.04072306,-6.206259,10.648662,-15.565557,4.2045007,-21.398663,2.4277432,-10.364195,3.46381,-7.9515343,disgust
-465.65466,80.73553,21.13964,17.671352,7.662039,4.453238,-11.14954,8.643592,-22.811409,-6.294482,-18.060421,-3.9743896,-7.9821396,disgust
-466.24734,108.39493,22.404434,-9.950567,-1.9400555,16.626038,-16.051231,0.14753889,-22.198233,4.3024178,-14.493708,0.16783409,-2.2976458,disgust
-443.9439,69.26003,15.765068,18.759375,7.226499,9.860632,-18.370071,5.1001477,-22.117495,0.8761528,-17.776949,3.3978312,-7.7928343,disgust
-433.7431,100.4875,23.22078,11.775025,9.370552,1.797111,-14.883009,1.9535391,-25.074617,1.1036088,-16.44096,-4.5085797,-9.397377,disgust
-429.6905,92.55019,24.547407,7.871961,5.062235,6.5839787,-18.313797,5.2946224,-22.991886,3.6976602,-14.833937,2.694746,-6.366211,disgust
-464.77002,97.35527,20.320986,7.7369695,3.3339248,12.893717,-21.597689,3.1784127,-27.19234,-4.469493,-9.685086,-5.0164876,-5.2579317,disgust
-463.48364,97.78582,15.08946,0.098764114,8.414013,9.892156,-16.535887,2.4259272,-23.781954,2.491758,-11.362988,3.2776825,-6.1301975,disgust
-464.8563,90.43857,31.168537,4.7280884,-6.346094,-1.3981696,-13.027353,6.696386,-23.763739,3.995716,-12.332761,0.7269845,-7.852955,disgust
-454.24997,98.84905,25.310358,4.432814,-9.341921,3.236923,-12.644556,6.418058,-21.459852,2.7235656,-16.510757,-1.4805475,-5.761928,disgust
-492.01935,107.48405,26.024673,-3.7148716,-1.904748,7.6617494,-16.815071,0.92336386,-21.453545,6.8019676,-16.670341,4.889565,-3.6289687,disgust
-448.6416,75.76979,19.949965,7.0670505,5.177548,9.369539,-8.716491,1.9963847,-26.565876,-0.5249581,-19.466784,2.9622426,-7.320622,disgust
-470.62698,105.32554,20.678692,-0.2966853,-5.2711005,9.432321,-14.380562,6.242852,-23.501583,4.3814883,-10.458771,2.70464,-3.9362562,disgust
-461.37863,98.01508,19.665974,-2.8545413,-9.111274,9.451969,-17.51361,11.557894,-29.074814,0.048917774,-7.9344997,-0.30372396,-3.0502036,disgust
-431.02664,107.10999,21.761961,-2.5836866,-0.79193956,9.407198,-14.2060995,5.098627,-20.628546,2.5664232,-12.399537,0.36593488,-8.172507,disgust
-451.65005,83.41287,18.253424,18.228006,12.703442,4.9893613,-16.677202,4.3743176,-20.44927,1.3060416,-18.080942,-0.17813435,-5.7440696,disgust
-465.0904,82.4808,8.929042,0.8639217,10.430093,15.883917,-17.575441,7.5978823,-16.44451,6.9546213,-11.070341,0.122709736,-4.296458,disgust
-517.4036,95.092896,24.686913,-7.754015,7.716778,20.578495,-8.926609,-2.6788597,-23.063766,0.30835682,-14.869491,1.4909425,-3.6004655,disgust
-402.79782,87.79262,17.969679,8.766842,4.4624486,11.553639,-18.710842,6.8610024,-19.449532,5.5114093,-15.582415,-2.2093866,-7.9044213,disgust
-475.24188,103.1668,19.639479,1.9207759,9.856537,14.451655,-21.495497,9.900356,-20.07004,3.685481,-14.330824,-3.4311693,-6.601202,disgust
-478.4071,86.71027,28.00448,8.759632,2.380871,7.301691,-13.572585,4.2611017,-22.312477,0.74895406,-15.29423,-1.319854,-4.5836463,disgust
-447.9988,107.609406,23.335562,-1.809614,-9.793221,3.174428,-9.222158,10.717617,-19.64773,2.574191,-17.549967,-0.33344057,-5.949151,disgust
-505.97583,112.804726,40.91001,9.655641,-2.35804,7.4429836,-17.871225,11.755512,-24.423428,-0.18006416,-12.713788,-3.7114594,-7.542305,disgust
-461.88614,97.44932,22.789186,1.6549829,7.878314,6.8163667,-6.4011745,3.7911224,-20.493002,-4.708861,-24.833195,1.3034745,-6.347133,disgust
-480.4569,108.3469,35.18336,6.660283,3.8334203,15.973718,-11.8215475,10.552297,-19.607094,-8.664319,-11.978272,-5.965274,-4.9516134,disgust
-402.30133,102.01599,19.962091,-4.3818955,-11.08741,2.6364527,-13.208462,11.015997,-23.495516,0.79568434,-15.127089,0.85723,-8.35089,disgust
-448.88254,83.46333,18.080538,6.0791035,-2.467194,9.058457,-8.270825,8.862266,-21.027653,2.2462714,-13.347815,-0.73903793,-6.1885133,disgust
-467.95718,97.270775,7.6349483,5.966481,13.665603,2.669475,-18.967485,14.157968,-23.861362,3.70016,-22.0001,1.6332902,-6.170787,disgust
-441.53354,92.56625,19.97967,12.878856,13.388112,5.2724104,-17.24243,9.578137,-20.28089,-4.0475287,-17.063702,-5.8321567,-5.0149684,disgust
-449.2586,105.77241,17.840448,7.9488225,8.179863,9.422554,-18.894442,1.6771257,-22.56088,0.8652066,-20.520458,-2.329268,-9.691628,disgust
-464.43573,86.8387,20.75291,19.927126,15.061339,6.9777946,-15.664279,8.531915,-21.94015,-0.35234255,-17.624851,-3.7987354,-5.1082034,disgust
-467.32654,75.06479,17.65349,15.288454,4.015516,12.003562,-15.961478,7.918465,-18.371958,-0.46914896,-15.668656,-1.8390334,-5.938983,disgust
-458.62238,96.16266,23.228123,6.1264567,-0.4836659,4.275586,-11.666815,6.53346,-24.757446,2.580803,-18.450659,-0.9414676,-8.184783,disgust
-471.28473,103.751915,19.668722,-1.5170597,-0.42686284,8.5120535,-14.317904,7.9374123,-27.057707,-0.8818387,-12.458248,-0.6684204,-8.334439,disgust
-447.5076,89.81459,-8.182133,-6.43724,8.095294,5.629166,-20.636246,8.898869,-18.486322,9.330523,-13.411286,4.062703,-6.347379,disgust
-502.0048,74.30385,9.544268,19.966766,12.284876,6.5291514,-18.464777,8.926246,-26.000658,5.907265,-17.475124,5.9429674,-0.8158757,disgust
-462.1565,85.18207,18.478205,19.053991,10.307789,5.206825,-18.370245,14.229731,-19.14913,1.8359466,-14.592481,0.5949168,-5.841037,disgust
-430.76288,84.26288,-7.317653,-3.6156027,1.0766903,8.7097845,-19.16448,4.77151,-16.4728,10.542683,-15.143953,4.0384417,-5.147067,disgust
-460.26266,97.096466,21.47247,-12.220604,-6.5703163,5.9808373,-7.8184266,2.1228414,-17.416191,4.381058,-13.189793,3.9511626,-6.763399,disgust
-452.66705,74.29664,0.9460484,10.5213995,9.4032135,4.825606,-21.207605,1.5099167,-15.905472,8.326321,-17.360195,7.815026,-0.14825974,disgust
-488.84308,82.77016,7.327737,-4.2185907,4.838038,15.314482,-6.2198267,-1.5265101,-25.516575,6.4863214,-11.978884,10.587876,-5.94531,disgust
-436.50165,83.38696,29.719526,5.887287,-0.19638015,5.193909,-9.079617,6.908607,-17.061228,3.0288737,-9.680466,1.6758326,-6.6685004,disgust
-444.14227,63.72735,2.8639438,5.9306808,7.759963,0.9276612,-16.920155,1.8272811,-15.102775,4.66795,-9.244429,7.400147,0.83797884,disgust
-465.2721,81.95636,-1.2826399,4.0562243,5.194772,5.989212,-18.531532,5.847587,-18.640936,3.4463952,-12.768381,10.706122,-2.8015583,disgust
-460.43112,85.40193,26.036543,8.2115555,-12.167431,-6.6440263,-13.630101,10.35612,-27.574957,5.0403585,-8.66749,-0.071962625,-5.500813,disgust
-492.79736,100.98858,22.856983,3.6209166,2.7703571,3.2068703,-12.521093,7.3776984,-24.490536,2.8704185,-16.024296,5.6021624,-8.42358,disgust
-492.44998,87.437645,6.6145205,-0.6616572,-0.88718075,13.360092,-11.949545,12.721938,-22.498669,7.897281,-13.265535,14.245617,-3.6156309,disgust
-463.05875,102.0725,9.715354,-3.732525,8.809205,8.181158,-18.763807,3.484651,-23.91715,3.882606,-18.195328,8.167737,-3.8040924,disgust
-479.28638,91.55464,11.227772,3.4098964,10.897882,9.744389,-15.120768,4.6081862,-24.469807,-0.32526812,-18.714586,3.849476,-4.5527253,disgust
-459.96964,95.57202,12.14676,-0.2624394,5.7456455,6.804747,-18.159124,8.646655,-22.110638,-3.3625524,-17.138933,5.054633,-6.111354,disgust
-482.65692,76.13113,9.80988,5.618998,7.6804733,14.430979,-16.324743,5.658549,-23.215775,5.2097325,-19.904398,9.011437,-5.87823,disgust
-413.88052,97.08617,-3.2656722,-8.697828,2.09639,6.042126,-11.387009,-0.26356885,-20.052567,8.805098,-16.396746,7.105346,-7.1016774,disgust
-496.00854,57.87025,12.106903,15.811884,14.494706,14.097187,-10.871188,9.328394,-20.873985,2.5691931,-16.44712,6.0781603,-4.93453,disgust
-449.39902,84.982155,11.208576,13.480404,6.5640864,5.186093,-15.129911,2.3451555,-27.668243,-1.885679,-18.566532,-0.8608102,-6.404863,disgust
-454.3422,100.78719,12.875689,-7.450936,9.764732,6.7984476,-13.1399975,-1.1206701,-22.171377,1.9539043,-16.194374,4.4370055,-5.7624235,disgust
-450.10883,90.02971,8.667328,4.2721543,4.344832,8.790756,-16.39418,2.8346362,-21.983059,-1.5104686,-21.71779,0.69816405,-4.216809,disgust
-476.03232,90.07888,9.959325,0.48670867,4.510915,8.866648,-10.749732,3.7670102,-25.098225,3.348744,-17.54304,7.855432,-4.064757,disgust
-464.27493,100.657005,21.64284,-4.771352,-5.848262,4.006857,-10.018582,4.9507666,-23.640013,3.3454785,-21.41579,2.3621657,-8.370931,disgust
-457.75473,79.237206,21.733898,1.4851474,-2.1228669,10.281548,-7.6487164,1.0771492,-18.696243,-6.6267433,-15.619279,1.1414776,-6.052056,disgust
-476.1189,97.855965,26.617191,5.4563966,-6.8127284,2.6507761,-6.7275305,1.9623219,-24.127396,6.73382,-18.860376,6.775324,-8.68459,disgust
-470.7268,103.51305,7.150528,-9.568878,-3.6708024,8.791096,-14.287614,4.664149,-14.977796,4.8147798,-16.047647,6.6202073,-6.052911,disgust
-467.7944,81.763084,12.446531,-5.684498,1.7705435,10.196066,-7.241161,8.293612,-19.43303,7.2065353,-16.340092,8.948384,-2.8915474,disgust
-410.5514,91.49912,1.1879232,-7.1643243,-4.000939,4.116655,-12.960959,6.2251015,-22.570234,8.131754,-19.05427,8.872475,-7.081518,disgust
-432.3999,71.844635,1.0592322,1.9598585,2.5487864,7.7849884,-27.10568,4.348596,-18.957266,9.382384,-16.947859,11.1298,-7.9625783,disgust
-456.80136,71.73416,8.730011,4.901785,-7.171478,2.547391,-15.136387,5.379874,-19.423046,6.7676926,-12.807471,7.0010066,0.5012543,disgust
-436.5566,66.76746,10.276909,-0.22493498,-2.1753342,18.43737,-14.893581,-4.9378834,-18.135258,9.218411,-17.64101,7.8924465,-4.6354537,disgust
-429.78223,44.3614,13.590529,23.96271,6.760505,11.656461,-14.367408,6.926059,-16.90914,4.5524526,-21.580439,3.3820043,-7.0571604,disgust
-437.94235,75.55423,11.530992,2.4865704,-9.141305,11.6269865,-17.821747,8.904115,-24.499657,11.040156,-17.029001,8.289103,-9.038915,disgust
-457.25058,73.33398,-14.0616455,4.830544,6.864973,5.152259,-21.352207,5.66628,-16.074688,9.443966,-13.561968,6.0071115,-4.109216,disgust
-404.83566,79.50477,3.5426502,6.767816,1.3191196,6.461372,-12.626094,7.6020174,-22.42476,7.8726845,-12.92426,3.6603677,-7.386919,disgust
-426.3753,83.27656,4.495758,10.526948,-11.558996,-0.41848314,-13.679319,5.622385,-22.693247,7.2631507,-13.867192,5.699156,-7.8504,disgust
-423.11996,53.748383,5.6510296,29.172995,12.505324,6.1310477,-12.581906,8.580306,-23.276495,4.480593,-18.798641,3.4847028,-2.2275412,disgust
-463.52222,73.39677,6.503631,7.6226416,1.5808201,10.608515,-7.880426,-2.6659274,-23.367025,6.0997705,-13.854721,7.5031424,-4.3427305,disgust
-423.9601,66.99439,-3.0159016,9.165781,4.05927,0.3953995,-18.318909,5.572559,-26.9246,6.869218,-13.136591,5.438782,-5.952489,disgust
-480.61346,77.69974,7.1793394,9.893597,3.5261133,14.804416,-12.51694,9.775843,-27.25069,5.0192266,-16.276926,8.344218,-5.589209,disgust
-456.59323,71.80295,2.3356946,5.532924,-4.267173,18.310385,-17.517374,7.1688814,-23.078281,9.868709,-16.832333,11.25846,-8.007187,disgust
-448.4808,64.087494,16.678352,10.647271,-5.990954,8.825112,-16.688005,4.8310843,-25.343554,7.665868,-13.360334,4.0600567,-4.52935,disgust
-441.1114,61.111755,18.95344,11.945053,2.5994601,16.19199,-10.136406,0.58202076,-16.104086,0.69313955,-15.951728,3.0513957,-7.4010687,disgust
-414.3326,72.62789,9.677507,-7.944166,-9.722876,6.9003186,-13.442105,5.527974,-20.300648,10.400527,-16.037418,7.6974964,-7.713682,disgust
-451.1587,61.54413,10.07248,1.3714637,-3.860164,12.249577,-14.856569,6.6753,-18.491636,4.46787,-10.669428,6.8456297,-5.0293636,disgust
-448.47488,69.775185,9.4708185,4.215865,-5.5196295,19.204672,-19.084164,11.643491,-28.792936,8.408395,-17.70807,10.986518,-7.8851447,disgust
-442.553,51.850983,5.929439,8.352759,-8.344572,14.133181,-18.70527,8.229662,-21.832724,9.459984,-12.24079,6.683042,-4.15864,disgust
-449.4391,83.671265,9.080091,3.1750853,4.3011985,13.868755,-11.571733,-1.6957793,-24.972504,5.807772,-16.072039,5.130595,-4.930664,disgust
-486.5304,72.74191,5.0507865,12.287279,15.353149,10.745598,-20.827486,8.446598,-17.713425,-1.4751493,-12.954807,8.844638,-2.0071976,disgust
-432.08002,106.59966,8.131245,-3.896547,-4.71661,7.282341,-11.636926,6.555921,-17.483196,9.667836,-16.026209,9.262199,-6.312295,disgust
-470.22028,63.000942,6.602586,14.647237,11.07309,3.5649743,-17.833696,11.290213,-17.02519,3.833078,-11.64012,5.06651,-0.29123992,disgust
-457.92065,63.023266,19.26943,22.322119,4.4387197,6.7669616,-7.892256,8.974568,-20.938257,2.3226016,-18.961357,2.9944823,-7.2561336,disgust
-445.5847,94.97831,11.999755,4.109906,-3.8606875,2.7626426,-13.531566,3.7262409,-14.822525,6.8387303,-13.392765,4.033994,-4.3965144,disgust
-430.45142,72.21633,12.492,9.70036,6.575119,3.26363,-19.759697,8.143325,-22.203192,5.5958314,-20.696085,3.0991452,-4.185757,disgust
-459.5799,85.68036,8.77519,-10.395373,6.246811,17.836643,-15.442238,-2.7352526,-27.183315,12.140978,-23.247995,9.362809,-3.4053679,disgust
-444.06604,85.40913,9.927256,-9.387756,-3.5111432,10.4397745,-17.026714,13.6212015,-17.303234,9.017211,-11.335555,6.8794374,-4.481563,disgust
-428.70016,71.30659,11.508545,-2.0394666,-3.5112796,4.7249937,-14.265425,11.833314,-25.94607,9.366515,-15.904259,4.766041,-6.88644,disgust
-438.06506,82.67846,0.86590976,2.1667974,-0.46624637,6.4836164,-15.928958,8.454312,-21.08362,5.806877,-8.939757,-0.61553967,-3.6850986,disgust
-458.76608,77.724205,8.201022,7.4273915,8.61852,11.924322,-18.162365,7.052156,-17.649906,8.459413,-13.188259,8.642128,-2.1576982,disgust
-453.87607,85.46241,4.4359555,-4.453843,2.2710693,10.02457,-14.011685,0.9567589,-18.055494,7.862416,-14.395084,6.8738627,-6.8177814,disgust
-433.55637,85.49212,0.5529721,-0.21791714,2.9947603,10.612114,-15.798644,3.1191547,-18.854881,2.4982774,-7.1632853,1.5838599,-3.9882386,disgust
-453.78452,83.85374,13.690365,6.3594832,-0.26416856,4.51297,-15.490502,5.8400507,-21.58637,1.6460291,-11.360267,0.8067782,-3.0502331,disgust
-451.10095,80.81769,9.727452,-0.9605674,-3.0913696,11.070431,-11.288887,9.885523,-20.334671,6.177828,-11.010685,8.97456,-4.4325495,disgust
-436.12393,100.28668,6.8659415,-9.352712,-0.83725834,17.160715,-14.586734,-5.820409,-18.199383,3.0773902,-12.967192,2.041363,-4.653302,disgust
-463.30182,92.032036,17.90782,2.5717845,2.6654582,9.598243,-13.959273,13.05015,-23.791283,3.9801002,-14.538108,2.7692683,-6.216496,disgust
-449.0491,75.81103,15.040711,9.912029,2.998277,5.5337563,-11.3031,0.5906331,-19.500444,7.2185144,-16.256517,6.7943063,-4.608185,disgust
